New_Word	Synonyms	Frequency	Col2	Col3	Pronunciation	Theme	TargetSize
emrld	*	0	/ɛmɹld/	EH|M|R|L|D	ehmrld	*	*
eclts	*	0	/ɛklts/	EH|K|L|T|S	ehclts	*	*
efnts	*	0	/ɛfnts/	EH|F|N|T|S	ehfnts	*	*
ilmps	*	0	/ɪlmps/	IH|L|M|P|S	ihlmps	*	*
âlnch	*	0	/ɑːlntʃ/	AA|L|N|CH	ahlnch	*	*
iclps	*	0	/ɪklps/	IH|K|L|P|S	ihclps	*	*
ulsts	*	0	/ʌlsts/	AH|L|S|T|S	uhlsts	*	*
umnch	*	0	/ʌmntʃ/	AH|M|N|CH	uhmnch	*	*
umlpt	*	0	/ʌmlpt/	AH|M|L|P|T	uhmlpt	*	*
umlch	*	0	/ʌmltʃ/	AH|M|L|CH	uhmlch	*	*
uclpt	*	0	/ʌklpt/	AH|K|L|P|T	uhclpt	*	*
uclch	*	0	/ʌkltʃ/	AH|K|L|CH	uhclch	*	*
ufrld	*	0	/ʌfɹld/	AH|F|R|L|D	uhfrld	*	*
écrps	*	0	/iːkɹps/	IY|K|R|P|S	eecrps	*	*
écrhc	*	0	/iːkɹhk/	IY|K|R|HH|K	eecrhc	*	*
ípdst	*	0	/aɪpdst/	AY|P|D|S|T	iypdst	*	*
ícmps	*	0	/aɪkmps/	AY|K|M|P|S	iycmps	*	*
ämrld	*	0	/ɔːmɹld/	AO|M|R|L|D	awmrld	*	*
ämlst	*	0	/ɔːmlst/	AO|M|L|S|T	awmlst	*	*
äcrsh	*	0	/ɔːkɹʃ/	AO|K|R|SH	awcrsh	*	*
ëknds	*	0	/ɜːkndz/	ER|K|N|D|Z	erknds	*	*
ëqnch	*	0	/ɜːqntʃ/	ER|Q|N|CH	erqnch	*	*
ënrld	*	0	/ɜːnɹld/	ER|N|R|L|D	ernrld	*	*
ötlch	*	0	/ɔɪtltʃ/	OY|T|L|CH	oitlch	*	*
ömrth	*	0	/ɔɪmɹθ/	OY|M|R|TH	oimrth	*	*
âllps	*	0	/ɑːllps/	AA|L|L|P|S	ahllps	*	*
âtlst	*	0	/ɑːtlst/	AA|T|L|S|T	ahtlst	*	*
ûllps	*	0	/ʊllps/	UH|L|L|P|S	uullps	*	*
ûklps	*	0	/ʊklps/	UH|K|L|P|S	uuklps	*	*
ûkrps	*	0	/ʊkɹps/	UH|K|R|P|S	uukrps	*	*
ûmrps	*	0	/ʊmɹps/	UH|M|R|P|S	uumrps	*	*
ûmrhc	*	0	/ʊmɹhk/	UH|M|R|HH|K	uumrhc	*	*
ûcrcs	*	0	/ʊkɹks/	UH|K|R|K|S	uucrcs	*	*
ûcrst	*	0	/ʊkɹst/	UH|K|R|S|T	uucrst	*	*
ûccts	*	0	/ʊkkts/	UH|K|K|T|S	uuccts	*	*
ëmpts	*	0	/ɜːmpts/	ER|M|P|T|S	ermpts	*	*
ölpts	*	0	/ɔɪlpts/	OY|L|P|T|S	oilpts	*	*
apdst	*	0	/æpdst/	AE|P|D|S|T	aapdst	*	*
aqnkt	*	0	/æqnkt/	AE|Q|N|K|T	aaqnkt	*	*
amsts	*	0	/æmsts/	AE|M|S|T|S	aamsts	*	*
eplpt	*	0	/ɛplpt/	EH|P|L|P|T	ehplpt	*	*
emlps	*	0	/ɛmlps/	EH|M|L|P|S	ehmlps	*	*
ecrld	*	0	/ɛkɹld/	EH|K|R|L|D	ehcrld	*	*
ecpts	*	0	/ɛkpts/	EH|K|P|T|S	ehcpts	*	*
ecfth	*	0	/ɛkfθ/	EH|K|F|TH	ehcfth	*	*
efrld	*	0	/ɛfɹld/	EH|F|R|L|D	ehfrld	*	*
incks	*	0	/ɪnks/	IH|N|K|S	ihncks	*	*
icrst	*	0	/ɪkɹst/	IH|K|R|S|T	ihcrst	*	*
ifrld	*	0	/ɪfɹld/	IH|F|R|L|D	ihfrld	*	*
iflch	*	0	/ɪfltʃ/	IH|F|L|CH	ihflch	*	*
olcts	*	0	/ɒlkts/	AA|L|K|T|S	olcts	*	*
ucrhc	*	0	/ʌkɹhk/	AH|K|R|HH|K	uhcrhc	*	*
ulsps	*	0	/ʌlsps/	AH|L|S|P|S	uhlsps	*	*
ulcks	*	0	/ʌlks/	AH|L|K|S	uhlcks	*	*
utnkt	*	0	/ʌtnkt/	AH|T|N|K|T	uhtnkt	*	*
ukrcs	*	0	/ʌkɹks/	AH|K|R|K|S	uhkrcs	*	*
ukrhc	*	0	/ʌkɹhk/	AH|K|R|HH|K	uhkrhc	*	*
uknds	*	0	/ʌkndz/	AH|K|N|D|Z	uhknds	*	*
uqcts	*	0	/ʌqkts/	AH|Q|K|T|S	uhqcts	*	*
umrhc	*	0	/ʌmɹhk/	AH|M|R|HH|K	uhmrhc	*	*
umkts	*	0	/ʌmkts/	AH|M|K|T|S	uhmkts	*	*
unnkt	*	0	/ʌnnkt/	AH|N|N|K|T	uhnnkt	*	*
uncts	*	0	/ʌnkts/	AH|N|K|T|S	uhncts	*	*
uncks	*	0	/ʌnks/	AH|N|K|S	uhncks	*	*
usrts	*	0	/ʌsɹts/	AH|S|R|T|S	uhsrts	*	*
ucnkt	*	0	/ʌknkt/	AH|K|N|K|T	uhcnkt	*	*
álrth	*	0	/eɪlɹθ/	EY|L|R|TH	aylrth	*	*
áprts	*	0	/eɪpɹts/	EY|P|R|T|S	ayprts	*	*
áphcs	*	0	/eɪphks/	EY|P|HH|K|S	ayphcs	*	*
ápdst	*	0	/eɪpdst/	EY|P|D|S|T	aypdst	*	*
ácrts	*	0	/eɪkɹts/	EY|K|R|T|S	aycrts	*	*
ácrhc	*	0	/eɪkɹhk/	EY|K|R|HH|K	aycrhc	*	*
ácrst	*	0	/eɪkɹst/	EY|K|R|S|T	aycrst	*	*
éknds	*	0	/iːkndz/	IY|K|N|D|Z	eeknds	*	*
émnds	*	0	/iːmndz/	IY|M|N|D|Z	eemnds	*	*
énpts	*	0	/iːnpts/	IY|N|P|T|S	eenpts	*	*
éndst	*	0	/iːndst/	IY|N|D|S|T	eendst	*	*
ínlpt	*	0	/aɪnlpt/	AY|N|L|P|T	iynlpt	*	*
ínlts	*	0	/aɪnlts/	AY|N|L|T|S	iynlts	*	*
íflps	*	0	/aɪflps/	AY|F|L|P|S	iyflps	*	*
óclst	*	0	/oʊklst/	OW|K|L|S|T	ohclst	*	*
úndst	*	0	/uːndst/	UW|N|D|S|T	oondst	*	*
úcnts	*	0	/uːknts/	UW|K|N|T|S	oocnts	*	*
ärhcs	*	0	/ɔːɹhks/	AO|R|HH|K|S	awrhcs	*	*
älrth	*	0	/ɔːlɹθ/	AO|L|R|TH	awlrth	*	*
änlst	*	0	/ɔːnlst/	AO|N|L|S|T	awnlst	*	*
ändst	*	0	/ɔːndst/	AO|N|D|S|T	awndst	*	*
äcnth	*	0	/ɔːknθ/	AO|K|N|TH	awcnth	*	*
ëtnth	*	0	/ɜːtnθ/	ER|T|N|TH	ertnth	*	*
ëqlth	*	0	/ɜːqlθ/	ER|Q|L|TH	erqlth	*	*
ënlth	*	0	/ɜːnlθ/	ER|N|L|TH	ernlth	*	*
örnds	*	0	/ɔɪɹndz/	OY|R|N|D|Z	oirnds	*	*
öllpt	*	0	/ɔɪllpt/	OY|L|L|P|T	oillpt	*	*
öppts	*	0	/ɔɪppts/	OY|P|P|T|S	oippts	*	*
öqnts	*	0	/ɔɪqnts/	OY|Q|N|T|S	oiqnts	*	*
ömrcs	*	0	/ɔɪmɹks/	OY|M|R|K|S	oimrcs	*	*
ömnkt	*	0	/ɔɪmnkt/	OY|M|N|K|T	oimnkt	*	*
önnkt	*	0	/ɔɪnnkt/	OY|N|N|K|T	oinnkt	*	*
öcsps	*	0	/ɔɪksps/	OY|K|S|P|S	oicsps	*	*
ütnts	*	0	/aʊtnts/	AW|T|N|T|S	owtnts	*	*
âydst	*	0	/ɑːjdst/	AA|Y|D|S|T	ahydst	*	*
ârlps	*	0	/ɑːɹlps/	AA|R|L|P|S	ahrlps	*	*
ârnds	*	0	/ɑːɹndz/	AA|R|N|D|Z	ahrnds	*	*
âlrps	*	0	/ɑːlɹps/	AA|L|R|P|S	ahlrps	*	*
âlrcs	*	0	/ɑːlɹks/	AA|L|R|K|S	ahlrcs	*	*
âprcs	*	0	/ɑːpɹks/	AA|P|R|K|S	ahprcs	*	*
âmnkt	*	0	/ɑːmnkt/	AA|M|N|K|T	ahmnkt	*	*
âmlpt	*	0	/ɑːmlpt/	AA|M|L|P|T	ahmlpt	*	*
âcdst	*	0	/ɑːkdst/	AA|K|D|S|T	ahcdst	*	*
ûrnch	*	0	/ʊɹntʃ/	UH|R|N|CH	uurnch	*	*
ûrlpt	*	0	/ʊɹlpt/	UH|R|L|P|T	uurlpt	*	*
ûlrld	*	0	/ʊlɹld/	UH|L|R|L|D	uulrld	*	*
ûlnth	*	0	/ʊlnθ/	UH|L|N|TH	uulnth	*	*
ûtdst	*	0	/ʊtdst/	UH|T|D|S|T	uutdst	*	*
ûkrcs	*	0	/ʊkɹks/	UH|K|R|K|S	uukrcs	*	*
ûmrst	*	0	/ʊmɹst/	UH|M|R|S|T	uumrst	*	*
ûmnds	*	0	/ʊmndz/	UH|M|N|D|Z	uumnds	*	*
ûnlch	*	0	/ʊnltʃ/	UH|N|L|CH	uunlch	*	*
ûnpts	*	0	/ʊnpts/	UH|N|P|T|S	uunpts	*	*
ûncks	*	0	/ʊnks/	UH|N|K|S	uuncks	*	*
ûclst	*	0	/ʊklst/	UH|K|L|S|T	uuclst	*	*
ûcfth	*	0	/ʊkfθ/	UH|K|F|TH	uucfth	*	*
ûflts	*	0	/ʊflts/	UH|F|L|T|S	uuflts	*	*
ícy	*	0	/aɪkj/	AY|K|Y	iyky	*	*
vprld	*	0	/v̩pɹld/	V|P|R|L|D	vprld	*	*
vcpts	*	0	/v̩kpts/	V|K|P|T|S	vcpts	*	*
âclst	*	0	/ɑːklst/	AA|K|L|S|T	ahclst	*	*
ámcts	*	0	/eɪmkts/	EY|M|K|T|S	aymcts	*	*
öcfth	*	0	/ɔɪkfθ/	OY|K|F|TH	oicfth	*	*
âmnds	*	0	/ɑːmndz/	AA|M|N|D|Z	ahmnds	*	*
átlth	*	0	/eɪtlθ/	EY|T|L|TH	aytlth	*	*
aclch	*	0	/ækltʃ/	AE|K|L|CH	aaclch	*	*
ampts	*	0	/æmpts/	AE|M|P|T|S	aampts	*	*
arsts	*	0	/æɹsts/	AE|R|S|T|S	aarsts	*	*
arlds	*	0	/æɹldz/	AE|R|L|D|Z	aarlds	*	*
aksts	*	0	/æksts/	AE|K|S|T|S	aaksts	*	*
andth	*	0	/ændθ/	AE|N|D|TH	aandth	*	*
alfth	*	0	/ælfθ/	AE|L|F|TH	aalfth	*	*
ankts	*	0	/ænkts/	AE|N|K|T|S	aankts	*	*
armth	*	0	/æɹmθ/	AE|R|M|TH	aarmth	*	*
éfnds	*	0	/iːfndz/	IY|F|N|D|Z	eefnds	*	*
énrhc	*	0	/iːnɹhk/	IY|N|R|HH|K	eenrhc	*	*
önlth	*	0	/ɔɪnlθ/	OY|N|L|TH	oinlth	*	*
vtrhc	*	0	/v̩tɹhk/	V|T|R|HH|K	vtrhc	*	*
unrts	*	0	/ʌnɹts/	AH|N|R|T|S	uhnrts	*	*
áprsh	*	0	/eɪpɹʃ/	EY|P|R|SH	ayprsh	*	*
alrps	*	0	/ælɹps/	AE|L|R|P|S	aalrps	*	*
émlpt	*	0	/iːmlpt/	IY|M|L|P|T	eemlpt	*	*
escks	*	0	/ɛsks/	EH|S|K|S	ehscks	*	*
empts	*	0	/ɛmpts/	EH|M|P|T|S	ehmpts	*	*
ersts	*	0	/ɛɹsts/	EH|R|S|T|S	ehrsts	*	*
erlds	*	0	/ɛɹldz/	EH|R|L|D|Z	ehrlds	*	*
eksts	*	0	/ɛksts/	EH|K|S|T|S	ehksts	*	*
elpts	*	0	/ɛlpts/	EH|L|P|T|S	ehlpts	*	*
endth	*	0	/ɛndθ/	EH|N|D|TH	ehndth	*	*
enkts	*	0	/ɛnkts/	EH|N|K|T|S	ehnkts	*	*
ermth	*	0	/ɛɹmθ/	EH|R|M|TH	ehrmth	*	*
vflts	*	0	/v̩flts/	V|F|L|T|S	vflts	*	*
ëlnkt	*	0	/ɜːlnkt/	ER|L|N|K|T	erlnkt	*	*
ënmpt	*	0	/ɜːnmpt/	ER|N|M|P|T	ernmpt	*	*
âcmpt	*	0	/ɑːkmpt/	AA|K|M|P|T	ahcmpt	*	*
icnds	*	0	/ɪkndz/	IH|K|N|D|Z	ihcnds	*	*
elnts	*	0	/ɛlnts/	EH|L|N|T|S	ehlnts	*	*
impts	*	0	/ɪmpts/	IH|M|P|T|S	ihmpts	*	*
irsts	*	0	/ɪɹsts/	IH|R|S|T|S	ihrsts	*	*
irlds	*	0	/ɪɹldz/	IH|R|L|D|Z	ihrlds	*	*
iksts	*	0	/ɪksts/	IH|K|S|T|S	ihksts	*	*
ilpts	*	0	/ɪlpts/	IH|L|P|T|S	ihlpts	*	*
ilfth	*	0	/ɪlfθ/	IH|L|F|TH	ihlfth	*	*
inkts	*	0	/ɪnkts/	IH|N|K|T|S	ihnkts	*	*
irmth	*	0	/ɪɹmθ/	IH|R|M|TH	ihrmth	*	*
úcmps	*	0	/uːkmps/	UW|K|M|P|S	oocmps	*	*
orsts	*	0	/ɒɹsts/	AA|R|S|T|S	orsts	*	*
orlds	*	0	/ɒɹldz/	AA|R|L|D|Z	orlds	*	*
oksts	*	0	/ɒksts/	AA|K|S|T|S	oksts	*	*
olpts	*	0	/ɒlpts/	AA|L|P|T|S	olpts	*	*
ondth	*	0	/ɒndθ/	AA|N|D|TH	ondth	*	*
olfth	*	0	/ɒlfθ/	AA|L|F|TH	olfth	*	*
onkts	*	0	/ɒnkts/	AA|N|K|T|S	onkts	*	*
ormth	*	0	/ɒɹmθ/	AA|R|M|TH	ormth	*	*
iprst	*	0	/ɪpɹst/	IH|P|R|S|T	ihprst	*	*
umpts	*	0	/ʌmpts/	AH|M|P|T|S	uhmpts	*	*
uksts	*	0	/ʌksts/	AH|K|S|T|S	uhksts	*	*
ulpts	*	0	/ʌlpts/	AH|L|P|T|S	uhlpts	*	*
ulfth	*	0	/ʌlfθ/	AH|L|F|TH	uhlfth	*	*
urmth	*	0	/ʌɹmθ/	AH|R|M|TH	uhrmth	*	*
aclth	*	0	/æklθ/	AE|K|L|TH	aaclth	*	*
émnts	*	0	/iːmnts/	IY|M|N|T|S	eemnts	*	*
öflch	*	0	/ɔɪfltʃ/	OY|F|L|CH	oiflch	*	*
ámpts	*	0	/eɪmpts/	EY|M|P|T|S	aympts	*	*
ársts	*	0	/eɪɹsts/	EY|R|S|T|S	ayrsts	*	*
árlds	*	0	/eɪɹldz/	EY|R|L|D|Z	ayrlds	*	*
áksts	*	0	/eɪksts/	EY|K|S|T|S	ayksts	*	*
álpts	*	0	/eɪlpts/	EY|L|P|T|S	aylpts	*	*
álfth	*	0	/eɪlfθ/	EY|L|F|TH	aylfth	*	*
ánkts	*	0	/eɪnkts/	EY|N|K|T|S	aynkts	*	*
ármth	*	0	/eɪɹmθ/	EY|R|M|TH	ayrmth	*	*
ëmlts	*	0	/ɜːmlts/	ER|M|L|T|S	ermlts	*	*
énlts	*	0	/iːnlts/	IY|N|L|T|S	eenlts	*	*
érrcs	*	0	/iːɹɹks/	IY|R|R|K|S	eerrcs	*	*
öknds	*	0	/ɔɪkndz/	OY|K|N|D|Z	oiknds	*	*
émmpt	*	0	/iːmmpt/	IY|M|M|P|T	eemmpt	*	*
émpts	*	0	/iːmpts/	IY|M|P|T|S	eempts	*	*
érsts	*	0	/iːɹsts/	IY|R|S|T|S	eersts	*	*
éksts	*	0	/iːksts/	IY|K|S|T|S	eeksts	*	*
élpts	*	0	/iːlpts/	IY|L|P|T|S	eelpts	*	*
éndth	*	0	/iːndθ/	IY|N|D|TH	eendth	*	*
élfth	*	0	/iːlfθ/	IY|L|F|TH	eelfth	*	*
énkts	*	0	/iːnkts/	IY|N|K|T|S	eenkts	*	*
érmth	*	0	/iːɹmθ/	IY|R|M|TH	eermth	*	*
önlch	*	0	/ɔɪnltʃ/	OY|N|L|CH	oinlch	*	*
âqcts	*	0	/ɑːqkts/	AA|Q|K|T|S	ahqcts	*	*
ënlps	*	0	/ɜːnlps/	ER|N|L|P|S	ernlps	*	*
ewrld	*	0	/ɛwɹld/	EH|W|R|L|D	ehwrld	*	*
öfrts	*	0	/ɔɪfɹts/	OY|F|R|T|S	oifrts	*	*
áclps	*	0	/eɪklps/	EY|K|L|P|S	ayclps	*	*
ëmhps	*	0	/ɜːmhps/	ER|M|HH|P|S	ermhps	*	*
ímpts	*	0	/aɪmpts/	AY|M|P|T|S	iympts	*	*
írsts	*	0	/aɪɹsts/	AY|R|S|T|S	iyrsts	*	*
írlds	*	0	/aɪɹldz/	AY|R|L|D|Z	iyrlds	*	*
íksts	*	0	/aɪksts/	AY|K|S|T|S	iyksts	*	*
ílpts	*	0	/aɪlpts/	AY|L|P|T|S	iylpts	*	*
índth	*	0	/aɪndθ/	AY|N|D|TH	iyndth	*	*
ílfth	*	0	/aɪlfθ/	AY|L|F|TH	iylfth	*	*
ínkts	*	0	/aɪnkts/	AY|N|K|T|S	iynkts	*	*
írmth	*	0	/aɪɹmθ/	AY|R|M|TH	iyrmth	*	*
ünrps	*	0	/aʊnɹps/	AW|N|R|P|S	ownrps	*	*
önrth	*	0	/ɔɪnɹθ/	OY|N|R|TH	oinrth	*	*
ómpts	*	0	/oʊmpts/	OW|M|P|T|S	ohmpts	*	*
órsts	*	0	/oʊɹsts/	OW|R|S|T|S	ohrsts	*	*
órlds	*	0	/oʊɹldz/	OW|R|L|D|Z	ohrlds	*	*
óksts	*	0	/oʊksts/	OW|K|S|T|S	ohksts	*	*
ólpts	*	0	/oʊlpts/	OW|L|P|T|S	ohlpts	*	*
óndth	*	0	/oʊndθ/	OW|N|D|TH	ohndth	*	*
ólfth	*	0	/oʊlfθ/	OW|L|F|TH	ohlfth	*	*
ónkts	*	0	/oʊnkts/	OW|N|K|T|S	ohnkts	*	*
órmth	*	0	/oʊɹmθ/	OW|R|M|TH	ohrmth	*	*
vcdst	*	0	/v̩kdst/	V|K|D|S|T	vcdst	*	*
örrps	*	0	/ɔɪɹɹps/	OY|R|R|P|S	oirrps	*	*
öflps	*	0	/ɔɪflps/	OY|F|L|P|S	oiflps	*	*
úmpts	*	0	/uːmpts/	UW|M|P|T|S	oompts	*	*
úrsts	*	0	/uːɹsts/	UW|R|S|T|S	oorsts	*	*
úrlds	*	0	/uːɹldz/	UW|R|L|D|Z	oorlds	*	*
úksts	*	0	/uːksts/	UW|K|S|T|S	ooksts	*	*
úlpts	*	0	/uːlpts/	UW|L|P|T|S	oolpts	*	*
úndth	*	0	/uːndθ/	UW|N|D|TH	oondth	*	*
úlfth	*	0	/uːlfθ/	UW|L|F|TH	oolfth	*	*
únkts	*	0	/uːnkts/	UW|N|K|T|S	oonkts	*	*
úrmth	*	0	/uːɹmθ/	UW|R|M|TH	oormth	*	*
afnch	*	0	/æfntʃ/	AE|F|N|CH	aafnch	*	*
ândst	*	0	/ɑːndst/	AA|N|D|S|T	ahndst	*	*
ämpts	*	0	/ɔːmpts/	AO|M|P|T|S	awmpts	*	*
ärsts	*	0	/ɔːɹsts/	AO|R|S|T|S	awrsts	*	*
ärlds	*	0	/ɔːɹldz/	AO|R|L|D|Z	awrlds	*	*
äksts	*	0	/ɔːksts/	AO|K|S|T|S	awksts	*	*
älpts	*	0	/ɔːlpts/	AO|L|P|T|S	awlpts	*	*
älfth	*	0	/ɔːlfθ/	AO|L|F|TH	awlfth	*	*
änkts	*	0	/ɔːnkts/	AO|N|K|T|S	awnkts	*	*
ärmth	*	0	/ɔːɹmθ/	AO|R|M|TH	awrmth	*	*
ënhcs	*	0	/ɜːnhks/	ER|N|HH|K|S	ernhcs	*	*
ërsts	*	0	/ɜːɹsts/	ER|R|S|T|S	errsts	*	*
ëksts	*	0	/ɜːksts/	ER|K|S|T|S	erksts	*	*
ëlpts	*	0	/ɜːlpts/	ER|L|P|T|S	erlpts	*	*
ëlfth	*	0	/ɜːlfθ/	ER|L|F|TH	erlfth	*	*
ënkts	*	0	/ɜːnkts/	ER|N|K|T|S	ernkts	*	*
ërmth	*	0	/ɜːɹmθ/	ER|R|M|TH	errmth	*	*
ïmpts	*	0	/juːmpts/	Y|UW|M|P|T|S	ioompts	*	*
ïrsts	*	0	/juːɹsts/	Y|UW|R|S|T|S	ioorsts	*	*
ïrlds	*	0	/juːɹldz/	Y|UW|R|L|D|Z	ioorlds	*	*
ïksts	*	0	/juːksts/	Y|UW|K|S|T|S	iooksts	*	*
ïlpts	*	0	/juːlpts/	Y|UW|L|P|T|S	ioolpts	*	*
ïndth	*	0	/juːndθ/	Y|UW|N|D|TH	ioondth	*	*
ïlfth	*	0	/juːlfθ/	Y|UW|L|F|TH	ioolfth	*	*
ïnkts	*	0	/juːŋkts/	Y|UW|NG|K|T|S	ioonkts	*	*
ïrmth	*	0	/juːɹmθ/	Y|UW|R|M|TH	ioormth	*	*
örmpt	*	0	/ɔɪɹmpt/	OY|R|M|P|T	oirmpt	*	*
árnds	*	0	/eɪɹndz/	EY|R|N|D|Z	ayrnds	*	*
örsts	*	0	/ɔɪɹsts/	OY|R|S|T|S	oirsts	*	*
örlds	*	0	/ɔɪɹldz/	OY|R|L|D|Z	oirlds	*	*
öksts	*	0	/ɔɪksts/	OY|K|S|T|S	oiksts	*	*
ölfth	*	0	/ɔɪlfθ/	OY|L|F|TH	oilfth	*	*
önkts	*	0	/ɔɪnkts/	OY|N|K|T|S	oinkts	*	*
örmth	*	0	/ɔɪɹmθ/	OY|R|M|TH	oirmth	*	*
olkts	*	0	/ɒlkts/	AA|L|K|T|S	olkts	*	*
ümpts	*	0	/aʊmpts/	AW|M|P|T|S	owmpts	*	*
ürsts	*	0	/aʊɹsts/	AW|R|S|T|S	owrsts	*	*
ürlds	*	0	/aʊɹldz/	AW|R|L|D|Z	owrlds	*	*
üksts	*	0	/aʊksts/	AW|K|S|T|S	owksts	*	*
ülpts	*	0	/aʊlpts/	AW|L|P|T|S	owlpts	*	*
ündth	*	0	/aʊndθ/	AW|N|D|TH	owndth	*	*
ülfth	*	0	/aʊlfθ/	AW|L|F|TH	owlfth	*	*
ünkts	*	0	/aʊnkts/	AW|N|K|T|S	ownkts	*	*
ürmth	*	0	/aʊɹmθ/	AW|R|M|TH	owrmth	*	*
âchcs	*	0	/ɑːkhks/	AA|K|HH|K|S	ahchcs	*	*
âmpts	*	0	/ɑːmpts/	AA|M|P|T|S	ahmpts	*	*
ârsts	*	0	/ɑːɹsts/	AA|R|S|T|S	ahrsts	*	*
âksts	*	0	/ɑːksts/	AA|K|S|T|S	ahksts	*	*
âlpts	*	0	/ɑːlpts/	AA|L|P|T|S	ahlpts	*	*
ândth	*	0	/ɑːndθ/	AA|N|D|TH	ahndth	*	*
âlfth	*	0	/ɑːlfθ/	AA|L|F|TH	ahlfth	*	*
ânkts	*	0	/ɑːnkts/	AA|N|K|T|S	ahnkts	*	*
ârmth	*	0	/ɑːɹmθ/	AA|R|M|TH	ahrmth	*	*
ûmpts	*	0	/ʊmpts/	UH|M|P|T|S	uumpts	*	*
ûrsts	*	0	/ʊɹsts/	UH|R|S|T|S	uursts	*	*
ûksts	*	0	/ʊksts/	UH|K|S|T|S	uuksts	*	*
ûlpts	*	0	/ʊlpts/	UH|L|P|T|S	uulpts	*	*
ûlfth	*	0	/ʊlfθ/	UH|L|F|TH	uulfth	*	*
ûnkts	*	0	/ʊnkts/	UH|N|K|T|S	uunkts	*	*
ûrmth	*	0	/ʊɹmθ/	UH|R|M|TH	uurmth	*	*
vmpts	*	0	/v̩mpts/	V|M|P|T|S	vmpts	*	*
vrsts	*	0	/v̩ɹsts/	V|R|S|T|S	vrsts	*	*
vrlds	*	0	/v̩ɹldz/	V|R|L|D|Z	vrlds	*	*
vksts	*	0	/v̩ksts/	V|K|S|T|S	vksts	*	*
vlpts	*	0	/v̩lpts/	V|L|P|T|S	vlpts	*	*
vndth	*	0	/v̩ndθ/	V|N|D|TH	vndth	*	*
vlfth	*	0	/v̩lfθ/	V|L|F|TH	vlfth	*	*
vnkts	*	0	/v̩nkts/	V|N|K|T|S	vnkts	*	*
vrmth	*	0	/v̩ɹmθ/	V|R|M|TH	vrmth	*	*
aylps	*	0	/æjlps/	AE|Y|L|P|S	aaylps	*	*
ayrps	*	0	/æjɹps/	AE|Y|R|P|S	aayrps	*	*
ayrts	*	0	/æjɹts/	AE|Y|R|T|S	aayrts	*	*
ayrks	*	0	/æjɹks/	AE|Y|R|K|S	aayrks	*	*
ayrcs	*	0	/æjɹks/	AE|Y|R|K|S	aayrcs	*	*
aywks	*	0	/æjwks/	AE|Y|W|K|S	aaywks	*	*
ayrsh	*	0	/æjɹʃ/	AE|Y|R|SH	aayrsh	*	*
ayrth	*	0	/æjɹθ/	AE|Y|R|TH	aayrth	*	*
ayhps	*	0	/æjhps/	AE|Y|HH|P|S	aayhps	*	*
ayrhc	*	0	/æjɹhk/	AE|Y|R|HH|K	aayrhc	*	*
ayhcs	*	0	/æjhks/	AE|Y|HH|K|S	aayhcs	*	*
ayrld	*	0	/æjɹld/	AE|Y|R|L|D	aayrld	*	*
ayrst	*	0	/æjɹst/	AE|Y|R|S|T	aayrst	*	*
aympt	*	0	/æjmpt/	AE|Y|M|P|T	aaympt	*	*
aymps	*	0	/æjmps/	AE|Y|M|P|S	aaymps	*	*
aynch	*	0	/æjntʃ/	AE|Y|N|CH	aaynch	*	*
aynts	*	0	/æjnts/	AE|Y|N|T|S	aaynts	*	*
aynds	*	0	/æjndz/	AE|Y|N|D|Z	aaynds	*	*
aynkt	*	0	/æjnkt/	AE|Y|N|K|T	aaynkt	*	*
aynth	*	0	/æjnθ/	AE|Y|N|TH	aaynth	*	*
aylpt	*	0	/æjlpt/	AE|Y|L|P|T	aaylpt	*	*
aylts	*	0	/æjlts/	AE|Y|L|T|S	aaylts	*	*
aylst	*	0	/æjlst/	AE|Y|L|S|T	aaylst	*	*
aylth	*	0	/æjlθ/	AE|Y|L|TH	aaylth	*	*
aylch	*	0	/æjltʃ/	AE|Y|L|CH	aaylch	*	*
aysts	*	0	/æjsts/	AE|Y|S|T|S	aaysts	*	*
aysks	*	0	/æjsks/	AE|Y|S|K|S	aaysks	*	*
aysps	*	0	/æjsps/	AE|Y|S|P|S	aaysps	*	*
aypts	*	0	/æjpts/	AE|Y|P|T|S	aaypts	*	*
aykts	*	0	/æjkts/	AE|Y|K|T|S	aaykts	*	*
aycts	*	0	/æjkts/	AE|Y|K|T|S	aaycts	*	*
aydst	*	0	/æjdst/	AE|Y|D|S|T	aaydst	*	*
ayfth	*	0	/æjfθ/	AE|Y|F|TH	aayfth	*	*
aycks	*	0	/æjks/	AE|Y|K|S	aaycks	*	*
awlps	*	0	/æwlps/	AE|W|L|P|S	aawlps	*	*
awrps	*	0	/æwɹps/	AE|W|R|P|S	aawrps	*	*
awrts	*	0	/æwɹts/	AE|W|R|T|S	aawrts	*	*
awrks	*	0	/æwɹks/	AE|W|R|K|S	aawrks	*	*
awrcs	*	0	/æwɹks/	AE|W|R|K|S	aawrcs	*	*
awwks	*	0	/æwwks/	AE|W|W|K|S	aawwks	*	*
awrsh	*	0	/æwɹʃ/	AE|W|R|SH	aawrsh	*	*
awrth	*	0	/æwɹθ/	AE|W|R|TH	aawrth	*	*
awhps	*	0	/æwhps/	AE|W|HH|P|S	aawhps	*	*
awrhc	*	0	/æwɹhk/	AE|W|R|HH|K	aawrhc	*	*
awhcs	*	0	/æwhks/	AE|W|HH|K|S	aawhcs	*	*
